Sales_ID,Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_code,Region,Customer_Name,Segment,Category,Sub_category,Product_Name,Order_Year,Order_Month_No,Order_Month,Quarter,Day_Name,Week_Number,Processing_Days,Profit_Margin,Average_Selling_Price
87,CA-2017-155558,TEC-AC-10001998,19.99,1,0.0,6.7966,PG-18895,2017-10-26,2017-11-02,Standard Class,United States,Rochester,Minnesota,55901,Central,Paul Gonzalez,Consumer,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,2017,10,October,4,Thursday,43,7,34.0,19.99
88,CA-2017-155558,OFF-LA-10000134,6.16,2,0.0,2.9568,PG-18895,2017-10-26,2017-11-02,Standard Class,United States,Rochester,Minnesota,55901,Central,Paul Gonzalez,Consumer,Office Supplies,Labels,Avery 511,2017,10,October,4,Thursday,43,7,48.0,3.08
89,CA-2016-159695,OFF-ST-10003442,158.37,7,0.2,13.8572,GM-14455,2016-04-05,2016-04-10,Second Class,United States,Houston,Texas,77095,Central,Gary Mitchum,Home Office,Office Supplies,Storage,Eldon Portable Mobile Manager,2016,4,April,2,Tuesday,14,5,8.749889499273852,22.624285714285715
90,CA-2016-109806,OFF-AR-10004930,20.1,3,0.0,6.633,JS-15685,2016-09-17,2016-09-22,Standard Class,United States,Los Angeles,California,90036,West,Jim Sink,Corporate,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,2016,9,September,3,Saturday,37,5,32.99999999999999,6.7
91,CA-2016-109806,TEC-PH-10004093,73.58,2,0.2,8.2782,JS-15685,2016-09-17,2016-09-22,Standard Class,United States,Los Angeles,California,90036,West,Jim Sink,Corporate,Technology,Phones,Panasonic Kx-TS550,2016,9,September,3,Saturday,37,5,11.250611579233489,36.79
92,CA-2016-109806,OFF-PA-10000304,6.48,1,0.0,3.1104,JS-15685,2016-09-17,2016-09-22,Standard Class,United States,Los Angeles,California,90036,West,Jim Sink,Corporate,Office Supplies,Paper,Xerox 1995,2016,9,September,3,Saturday,37,5,47.99999999999999,6.48
93,CA-2015-149587,OFF-PA-10003177,12.96,2,0.0,6.2208,KB-16315,2015-01-31,2015-02-05,Second Class,United States,Minneapolis,Minnesota,55407,Central,Karl Braun,Consumer,Office Supplies,Paper,Xerox 1999,2015,1,January,1,Saturday,5,5,47.99999999999999,6.48
94,CA-2015-149587,FUR-FU-10003799,53.34,3,0.0,16.5354,KB-16315,2015-01-31,2015-02-05,Second Class,United States,Minneapolis,Minnesota,55407,Central,Karl Braun,Consumer,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",2015,1,January,1,Saturday,5,5,30.999999999999993,17.78
95,CA-2015-149587,OFF-BI-10002852,32.96,2,0.0,16.1504,KB-16315,2015-01-31,2015-02-05,Second Class,United States,Minneapolis,Minnesota,55407,Central,Karl Braun,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,2015,1,January,1,Saturday,5,5,49.00000000000001,16.48
96,US-2017-109484,OFF-BI-10004738,5.68,1,0.7,-3.788,RB-19705,2017-11-06,2017-11-12,Standard Class,United States,Portland,Oregon,97206,West,Roger Barcio,Home Office,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,2017,11,November,4,Monday,45,6,-66.69014084507042,5.68
97,CA-2017-161018,FUR-FU-10000629,96.53,7,0.0,40.5426,PN-18775,2017-11-09,2017-11-11,Second Class,United States,New York City,New York,10009,East,Parhena Norris,Home Office,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,2017,11,November,4,Thursday,45,2,42.0,13.790000000000001
98,CA-2017-157833,OFF-BI-10001721,51.31,3,0.2,17.9592,KD-16345,2017-06-17,2017-06-20,First Class,United States,San Francisco,California,94122,West,Katherine Ducich,Consumer,Office Supplies,Binders,Trimflex Flexible Post Binders,2017,6,June,2,Saturday,24,3,35.001364256480215,17.103333333333335
99,CA-2016-149223,OFF-AP-10000358,77.88,6,0.0,22.5852,ER-13855,2016-09-06,2016-09-11,Standard Class,United States,Saint Paul,Minnesota,55106,Central,Elpida Rittenbach,Corporate,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2016,9,September,3,Tuesday,36,5,29.000000000000004,12.979999999999999
100,CA-2016-158568,OFF-PA-10003256,64.62,7,0.2,22.6184,RB-19465,2016-08-29,2016-09-02,Standard Class,United States,Chicago,Illinois,60610,Central,Rick Bensley,Home Office,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,2016,8,August,3,Monday,35,4,35.00216651191582,9.231428571428571
101,CA-2016-158568,TEC-AC-10001767,95.98,3,0.2,-10.7973,RB-19465,2016-08-29,2016-09-02,Standard Class,United States,Chicago,Illinois,60610,Central,Rick Bensley,Home Office,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,2016,8,August,3,Monday,35,4,-11.2495311523234,31.993333333333336
102,CA-2016-158568,OFF-BI-10002609,1.79,3,0.8,-3.0396,RB-19465,2016-08-29,2016-09-02,Standard Class,United States,Chicago,Illinois,60610,Central,Rick Bensley,Home Office,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2016,8,August,3,Monday,35,4,-169.81005586592178,0.5966666666666667
103,CA-2016-129903,OFF-PA-10004040,23.92,4,0.0,11.7208,GZ-14470,2016-12-01,2016-12-04,Second Class,United States,Rochester,Minnesota,55901,Central,Gary Zandusky,Consumer,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),2016,12,December,4,Thursday,48,3,49.0,5.98
104,US-2015-156867,TEC-AC-10001552,238.9,6,0.2,-26.8758,LC-16870,2015-11-13,2015-11-17,Standard Class,United States,Aurora,Colorado,80013,West,Lena Cacioppo,Consumer,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2015,11,November,4,Friday,46,4,-11.249811636668063,39.81666666666667
105,US-2015-156867,FUR-FU-10004006,102.36,3,0.2,-3.8385,LC-16870,2015-11-13,2015-11-17,Standard Class,United States,Aurora,Colorado,80013,West,Lena Cacioppo,Consumer,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2015,11,November,4,Friday,46,4,-3.75,34.12
106,US-2015-156867,OFF-BI-10002794,36.88,3,0.7,-25.8174,LC-16870,2015-11-13,2015-11-17,Standard Class,United States,Aurora,Colorado,80013,West,Lena Cacioppo,Consumer,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2015,11,November,4,Friday,46,4,-70.00379609544468,12.293333333333335
107,CA-2017-119004,TEC-AC-10003499,74.11,8,0.2,17.6016,JM-15250,2017-11-23,2017-11-28,Standard Class,United States,Charlotte,North Carolina,28205,South,Janet Martin,Consumer,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,2017,11,November,4,Thursday,47,5,23.750640939144514,9.26375
108,CA-2017-119004,TEC-PH-10002844,27.99,1,0.2,2.0994,JM-15250,2017-11-23,2017-11-28,Standard Class,United States,Charlotte,North Carolina,28205,South,Janet Martin,Consumer,Technology,Phones,Speck Products Candyshell Flip Case,2017,11,November,4,Thursday,47,5,7.500535905680601,27.99
109,CA-2017-119004,OFF-AR-10000390,3.3,1,0.2,1.0738,JM-15250,2017-11-23,2017-11-28,Standard Class,United States,Charlotte,North Carolina,28205,South,Janet Martin,Consumer,Office Supplies,Art,Newell Chalk Holder,2017,11,November,4,Thursday,47,5,32.539393939393946,3.3
110,CA-2015-129476,TEC-AC-10000844,339.96,5,0.2,67.992,PA-19060,2015-10-15,2015-10-20,Standard Class,United States,Orland Park,Illinois,60462,Central,Pete Armstrong,Home Office,Technology,Accessories,Logitech Gaming G510s - Keyboard,2015,10,October,4,Thursday,42,5,20.000000000000004,67.99199999999999
111,CA-2017-146780,FUR-FU-10001934,41.96,2,0.0,10.9096,CV-12805,2017-12-25,2017-12-30,Standard Class,United States,New York City,New York,10035,East,Cynthia Voltz,Corporate,Furniture,Furnishings,Magnifier Swing Arm Lamp,2017,12,December,4,Monday,52,5,25.999999999999996,20.98
112,CA-2016-128867,OFF-AR-10000380,75.96,2,0.0,22.788,CL-12565,2016-11-03,2016-11-10,Standard Class,United States,Urbandale,Iowa,50322,Central,Clay Ludtke,Consumer,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2016,11,November,4,Thursday,44,7,30.000000000000004,37.98
113,CA-2016-128867,OFF-BI-10003981,27.24,6,0.0,13.3476,CL-12565,2016-11-03,2016-11-10,Standard Class,United States,Urbandale,Iowa,50322,Central,Clay Ludtke,Consumer,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2016,11,November,4,Thursday,44,7,49.00000000000001,4.54
114,CA-2014-115259,OFF-FA-10000621,40.1,14,0.2,14.5348,RC-19960,2014-08-25,2014-08-27,Second Class,United States,Columbus,Ohio,43229,East,Ryan Crowe,Consumer,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2014,8,August,3,Monday,35,2,36.24638403990025,2.8642857142857143
115,CA-2014-115259,OFF-EN-10002600,4.72,2,0.2,1.652,RC-19960,2014-08-25,2014-08-27,Second Class,United States,Columbus,Ohio,43229,East,Ryan Crowe,Consumer,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2014,8,August,3,Monday,35,2,35.0,2.36
116,CA-2014-115259,OFF-PA-10004965,23.98,3,0.2,7.4925,RC-19960,2014-08-25,2014-08-27,Second Class,United States,Columbus,Ohio,43229,East,Ryan Crowe,Consumer,Office Supplies,Paper,Xerox 1921,2014,8,August,3,Monday,35,2,31.244787322768975,7.993333333333333
117,CA-2014-115259,OFF-EN-10002504,130.46,6,0.2,44.0316,RC-19960,2014-08-25,2014-08-27,Second Class,United States,Columbus,Ohio,43229,East,Ryan Crowe,Consumer,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2014,8,August,3,Monday,35,2,33.75103479993867,21.743333333333336
118,CA-2015-110457,FUR-TA-10001768,787.53,3,0.0,165.3813,DK-13090,2015-03-02,2015-03-06,Standard Class,United States,Seattle,Washington,98103,West,Dave Kipp,Consumer,Furniture,Tables,Hon Racetrack Conference Tables,2015,3,March,1,Monday,10,4,21.000000000000004,262.51
119,US-2015-136476,OFF-BI-10003650,157.79,1,0.7,-115.7156,GG-14650,2015-04-05,2015-04-10,Standard Class,United States,Bristol,Tennessee,37620,South,Greg Guthrie,Corporate,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2015,4,April,2,Sunday,14,5,-73.33519234425502,157.79
120,CA-2016-103730,FUR-FU-10002157,47.04,3,0.0,18.3456,SC-20725,2016-06-12,2016-06-15,First Class,United States,Wilmington,Delaware,19805,East,Steven Cartwright,Consumer,Furniture,Furnishings,Artistic Insta-Plaque,2016,6,June,2,Sunday,23,3,39.0,15.68
121,CA-2016-103730,OFF-BI-10003910,30.84,4,0.0,13.878,SC-20725,2016-06-12,2016-06-15,First Class,United States,Wilmington,Delaware,19805,East,Steven Cartwright,Consumer,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2016,6,June,2,Sunday,23,3,45.0,7.71
122,CA-2016-103730,OFF-ST-10000777,226.56,6,0.0,63.4368,SC-20725,2016-06-12,2016-06-15,First Class,United States,Wilmington,Delaware,19805,East,Steven Cartwright,Consumer,Office Supplies,Storage,"Companion Letter/Legal File, Black",2016,6,June,2,Sunday,23,3,27.999999999999996,37.76
123,CA-2016-103730,OFF-EN-10002500,115.02,9,0.0,51.759,SC-20725,2016-06-12,2016-06-15,First Class,United States,Wilmington,Delaware,19805,East,Steven Cartwright,Consumer,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,2016,6,June,2,Sunday,23,3,45.0,12.78
124,CA-2016-103730,TEC-PH-10003875,68.04,7,0.0,19.7316,SC-20725,2016-06-12,2016-06-15,First Class,United States,Wilmington,Delaware,19805,East,Steven Cartwright,Consumer,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,2016,6,June,2,Sunday,23,3,28.999999999999996,9.72
125,US-2014-152030,FUR-CH-10004063,600.56,3,0.3,-8.5794,AD-10180,2014-12-26,2014-12-28,Second Class,United States,Houston,Texas,77041,Central,Alan Dominguez,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2014,12,December,4,Friday,52,2,-1.428566671106967,200.18666666666664
126,US-2014-134614,FUR-TA-10004534,617.7,6,0.5,-407.682,PF-19165,2014-09-20,2014-09-25,Standard Class,United States,Bloomington,Illinois,61701,Central,Philip Fox,Consumer,Furniture,Tables,Bevis 44 x 96 Conference Tables,2014,9,September,3,Saturday,38,5,-66.0,102.95
127,US-2017-107272,OFF-BI-10003274,2.39,2,0.7,-1.8308,TS-21610,2017-11-05,2017-11-12,Standard Class,United States,Phoenix,Arizona,85023,West,Troy Staebel,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2017,11,November,4,Sunday,44,7,-76.60251046025104,1.195
128,US-2017-107272,OFF-ST-10002974,243.99,7,0.2,30.499,TS-21610,2017-11-05,2017-11-12,Standard Class,United States,Phoenix,Arizona,85023,West,Troy Staebel,Consumer,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",2017,11,November,4,Sunday,44,7,12.500102463215704,34.855714285714285
129,US-2016-125969,FUR-CH-10001146,81.42,2,0.2,-9.1602,LS-16975,2016-11-06,2016-11-10,Second Class,United States,Los Angeles,California,90004,West,Lindsay Shagiari,Home Office,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",2016,11,November,4,Sunday,44,4,-11.250552689756816,40.71
130,US-2016-125969,FUR-FU-10003773,238.56,3,0.0,26.2416,LS-16975,2016-11-06,2016-11-10,Second Class,United States,Los Angeles,California,90004,West,Lindsay Shagiari,Home Office,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,2016,11,November,4,Sunday,44,4,10.999999999999998,79.52
131,US-2017-164147,TEC-PH-10002293,59.97,5,0.4,-11.994,DW-13585,2017-02-02,2017-02-05,First Class,United States,Columbus,Ohio,43229,East,Dorothy Wardle,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2017,2,February,1,Thursday,5,3,-20.0,11.994
132,US-2017-164147,OFF-PA-10002377,78.3,2,0.2,29.364,DW-13585,2017-02-02,2017-02-05,First Class,United States,Columbus,Ohio,43229,East,Dorothy Wardle,Corporate,Office Supplies,Paper,Xerox 1916,2017,2,February,1,Thursday,5,3,37.50191570881226,39.15
133,US-2017-164147,OFF-FA-10002780,21.46,9,0.2,6.9732,DW-13585,2017-02-02,2017-02-05,First Class,United States,Columbus,Ohio,43229,East,Dorothy Wardle,Corporate,Office Supplies,Fasteners,Staples,2017,2,February,1,Thursday,5,3,32.49394221808015,2.3844444444444446
134,CA-2016-145583,OFF-PA-10001804,20.04,3,0.0,9.6192,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Paper,Xerox 195,2016,10,October,4,Thursday,41,6,48.0,6.68
135,CA-2016-145583,OFF-PA-10001736,35.44,1,0.0,16.6568,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Paper,Xerox 1880,2016,10,October,4,Thursday,41,6,47.0,35.44
136,CA-2016-145583,OFF-AR-10001149,11.52,4,0.0,3.456,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2016,10,October,4,Thursday,41,6,30.0,2.88
137,CA-2016-145583,OFF-FA-10002988,4.02,2,0.0,1.9698,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Fasteners,Ideal Clamps,2016,10,October,4,Thursday,41,6,49.00000000000001,2.01
138,CA-2016-145583,OFF-BI-10004781,76.18,3,0.2,26.6616,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Binders,GBC Wire Binding Strips,2016,10,October,4,Thursday,41,6,34.998162247309,25.393333333333334
139,CA-2016-145583,OFF-SU-10001218,65.88,6,0.0,18.4464,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Office Supplies,Supplies,Fiskars Softgrip Scissors,2016,10,October,4,Thursday,41,6,28.000000000000004,10.979999999999999
140,CA-2016-145583,FUR-FU-10001706,43.12,14,0.0,20.6976,LC-16885,2016-10-13,2016-10-19,Standard Class,United States,Roseville,California,95661,West,Lena Creighton,Consumer,Furniture,Furnishings,Longer-Life Soft White Bulbs,2016,10,October,4,Thursday,41,6,48.00000000000001,3.0799999999999996
141,CA-2016-110366,FUR-FU-10004848,82.8,2,0.2,10.35,JD-15895,2016-09-05,2016-09-07,Second Class,United States,Philadelphia,Pennsylvania,19140,East,Jonathan Doherty,Corporate,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2016,9,September,3,Monday,36,2,12.5,41.4
142,CA-2017-106180,OFF-AR-10000940,8.82,3,0.0,2.3814,SH-19975,2017-09-18,2017-09-23,Standard Class,United States,San Francisco,California,94122,West,Sally Hughsby,Corporate,Office Supplies,Art,Newell 343,2017,9,September,3,Monday,38,5,27.0,2.94
143,CA-2017-106180,OFF-EN-10004030,10.86,3,0.0,5.1042,SH-19975,2017-09-18,2017-09-23,Standard Class,United States,San Francisco,California,94122,West,Sally Hughsby,Corporate,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2017,9,September,3,Monday,38,5,47.0,3.6199999999999997
144,CA-2017-106180,OFF-PA-10004327,143.7,3,0.0,68.976,SH-19975,2017-09-18,2017-09-23,Standard Class,United States,San Francisco,California,94122,West,Sally Hughsby,Corporate,Office Supplies,Paper,Xerox 1911,2017,9,September,3,Monday,38,5,48.00000000000001,47.9
145,CA-2017-155376,OFF-AP-10001058,839.43,3,0.0,218.2518,SG-20080,2017-12-22,2017-12-27,Standard Class,United States,Independence,Missouri,64055,Central,Sandra Glassco,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2017,12,December,4,Friday,51,5,26.0,279.81
146,CA-2015-110744,OFF-ST-10003656,671.93,7,0.0,20.1579,HA-14920,2015-09-07,2015-09-12,Standard Class,United States,Pasadena,California,91104,West,Helen Andreada,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,2015,9,September,3,Monday,37,5,3.0000000000000004,95.99
147,CA-2014-110072,FUR-FU-10000521,93.89,4,0.2,12.9096,MG-17680,2014-10-22,2014-10-28,Standard Class,United States,Newark,Ohio,43055,East,Maureen Gastineau,Home Office,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",2014,10,October,4,Wednesday,43,6,13.74970710405794,23.4725
148,CA-2016-114489,TEC-PH-10000215,384.45,11,0.0,103.8015,JE-16165,2016-12-05,2016-12-09,Standard Class,United States,Franklin,Wisconsin,53132,Central,Justin Ellison,Corporate,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,2016,12,December,4,Monday,49,4,27.0,34.949999999999996
149,CA-2016-114489,TEC-PH-10001448,149.97,3,0.0,5.9988,JE-16165,2016-12-05,2016-12-09,Standard Class,United States,Franklin,Wisconsin,53132,Central,Justin Ellison,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,2016,12,December,4,Monday,49,4,4.0,49.99
150,CA-2016-114489,FUR-CH-10000454,1951.84,8,0.0,585.552,JE-16165,2016-12-05,2016-12-09,Standard Class,United States,Franklin,Wisconsin,53132,Central,Justin Ellison,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2016,12,December,4,Monday,49,4,30.000000000000004,243.98
151,CA-2016-114489,OFF-BI-10002735,171.55,5,0.0,80.6285,JE-16165,2016-12-05,2016-12-09,Standard Class,United States,Franklin,Wisconsin,53132,Central,Justin Ellison,Corporate,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,2016,12,December,4,Monday,49,4,47.0,34.31
152,CA-2016-158834,OFF-AP-10000326,157.92,5,0.2,17.766,TW-21025,2016-03-13,2016-03-16,First Class,United States,Scottsdale,Arizona,85254,West,Tamara Willingham,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,2016,3,March,1,Sunday,10,3,11.25,31.583999999999996
153,CA-2016-158834,TEC-PH-10001254,203.18,2,0.2,15.2388,TW-21025,2016-03-13,2016-03-16,First Class,United States,Scottsdale,Arizona,85254,West,Tamara Willingham,Home Office,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2016,3,March,1,Sunday,10,3,7.500147652327985,101.59
154,CA-2015-124919,OFF-PA-10001950,58.38,7,0.0,26.271,SP-20650,2015-05-31,2015-06-02,First Class,United States,San Jose,California,95123,West,Stephanie Phelps,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,2015,5,May,2,Sunday,22,2,45.0,8.34
155,CA-2015-124919,OFF-PA-10002254,105.52,4,0.0,48.5392,SP-20650,2015-05-31,2015-06-02,First Class,United States,San Jose,California,95123,West,Stephanie Phelps,Corporate,Office Supplies,Paper,Xerox 1883,2015,5,May,2,Sunday,22,2,46.0,26.38
156,CA-2015-124919,OFF-ST-10001590,80.88,6,0.0,21.0288,SP-20650,2015-05-31,2015-06-02,First Class,United States,San Jose,California,95123,West,Stephanie Phelps,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",2015,5,May,2,Sunday,22,2,26.0,13.479999999999999
157,CA-2015-118948,OFF-AR-10001547,6.63,3,0.0,1.7901,NK-18490,2015-05-28,2015-06-03,Standard Class,United States,Seattle,Washington,98105,West,Neil Knudson,Home Office,Office Supplies,Art,Newell 311,2015,5,May,2,Thursday,22,6,27.0,2.21
